1743,1744,1745,1750,1751,1752,1753,1754,1755,1756,1757,1758,1759,1760,1761,1762,1763,1764,1765,1766,1767,1768,1769,1770,1771,1772,1773,1774,1775,1776,1777,1778,1779,1780,1781,1782,1783,1784,1785,1786,1787,1788,1789,1790,1791,1792,1793,1794,1795,1796,1797,1798,1799,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
13.857,16.151500000000002,9.966000000000001,15.695,15.7945,12.6175,15.357999999999999,15.163333333333334,14.907166666666667,15.24416666666667,14.962916666666667,14.384750000000002,15.548666666666664,15.368000000000002,15.475666666666664,15.300416666666665,14.963666666666667,15.434000000000003,15.364333333333333,15.226500000000001,14.941416666666667,14.67366666666667,15.001181818181818,15.412181818181818,15.442250000000001,16.629083333333334,15.032333333333332,15.315333333333337,15.681916666666668,15.211999999999998,14.941416666666669,16.152636363636365,15.860249999999999,15.480090909090912,16.261545454545455,13.918545454545455,15.580666666666668,14.365545454545456,14.883666666666665,15.13225,15.496999999999998,15.822833333333334,14.733166666666664,15.613166666666665,15.691416666666667,15.33041666666667,15.313,15.685666666666668,15.750000000000005,15.289750000000003,15.438166666666662,15.393999999999998,14.587416666666668,15.765,15.716999999999999,16.757,15.309833333333332,15.594,14.322416666666667,15.542333333333332,15.35558333333333,14.029833333333334,14.661250000000003,14.879750000000001,15.646666666666668,13.635636363636364,14.69325,14.007666666666667,14.871083333333331,13.351090909090908,15.493545454545455,15.39625,15.261833333333334,15.017249999999999,15.147499999999999,16.165916666666664,14.781083333333333,15.263333333333334,15.026454545454545,15.164,15.0435,15.866833333333338,14.316916666666666,15.092250000000002,15.316083333333333,15.069833333333335,15.045,15.849833333333335,14.522916666666665,14.208636363636362,14.389000000000001,14.680333333333337,15.218250000000003,14.967416666666667,15.412666666666667,14.844666666666663,15.0295,15.059833333333332,14.995083333333335,15.928583333333336,14.928583333333336,14.885250000000001,15.216166666666668,13.81209090909091,14.451083333333337,15.365416666666668,14.469833333333334,14.747333333333332,14.397916666666665,15.181249999999999,14.907083333333333,14.766916666666667,15.365666666666668,14.203916666666666,15.23975,15.646333333333336,15.593833333333336,15.286363636363637,15.426833333333335,15.533083333333336,15.440666666666665,15.455999999999998,15.064416666666666,14.8165,14.487499999999997,15.877454545454547,15.392749999999998,15.45509090909091,14.920083333333336,15.26225,15.327249999999998,15.236583333333336,14.5965,15.374249999999998,15.200833333333334,15.870818181818182,14.577833333333336,14.962083333333334,14.935083333333337,15.003833333333331,14.349083333333333,14.424166666666666,14.419333333333332,14.41975,14.533166666666665,15.155499999999996,15.469,15.070500000000001,15.059416666666664,14.54475,15.577750000000002,15.576416666666667,15.8005,15.445416666666668,14.663250000000003,15.070916666666664,14.981916666666665,15.605083333333331,14.804583333333332,15.551636363636362,15.025999999999998,14.834545454545458,14.591666666666667,14.806083333333335,15.68566666666667,14.842749999999997,15.385,14.863583333333333,14.837916666666665,15.262416666666667,14.52675,14.914583333333335,14.636750000000001,15.339636363636362,15.739833333333332,15.139166666666668,15.35075,15.338500000000002,14.935916666666664,15.712500000000004,15.719833333333332,15.830583333333331,15.241333333333332,15.762416666666667,15.152500000000002,15.94209090909091,15.221499999999999,15.65425,15.31425,14.907545454545453,15.946,15.93690909090909,15.162249999999998,14.726583333333336,14.511833333333335,15.461,16.388416666666668,15.219583333333334,15.981333333333332,15.717916666666667,16.209416666666666,16.02725,15.812999999999999,16.07316666666667,15.571666666666665,15.741083333333334,15.583250000000001,14.868636363636362,15.831666666666665,14.464666666666668,15.384,15.511250000000002,15.773249999999999,15.340000000000002,16.139,15.124833333333333,14.946583333333331,15.777916666666664,15.150166666666665,15.606333333333332,15.831666666666665,15.19709090909091,15.033833333333334,15.484499999999999,15.501666666666667,15.150083333333336,15.499583333333335,15.266916666666665,15.387416666666667,15.252166666666668,15.45725,15.050416666666669,15.501750000000001,14.712909090909092,15.498916666666666,16.65309090909091,15.107454545454544,15.090727272727271,15.518833333333335,15.867500000000001,15.873416666666666,16.06425,16.446083333333334,16.421583333333334,15.682,16.138999999999996,15.833333333333336,16.764833333333335,16.122416666666663,15.714083333333335,16.705583333333333,16.187666666666665,16.398999999999997,16.49808333333333,16.586083333333335,16.83736363636364,16.9315,16.2235,15.819333333333333,16.852166666666665,16.560083333333335,16.4225,16.723333333333333,15.667916666666665,16.85225,16.565666666666665,16.00625
