1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
13.717916666666667,14.181333333333333,14.31841666666667,13.971083333333333,14.159166666666666,14.43725,14.477666666666666,14.335666666666663,14.308666666666666,13.870166666666668,13.77475,13.79158333333333,16.3421,14.449666666666666,14.707833333333333,14.921,14.196166666666665,14.349666666666666,14.3255,13.81733333333333,13.942250000000001,13.752749999999999,14.452083333333334,14.002249999999998,15.376272727272728,13.830416666666666,14.616249999999999,14.446416666666666,14.400083333333335,14.414833333333336,14.43166666666667,14.224583333333333,13.711916666666667,15.409909090909089,14.233333333333333,14.456166666666666,14.698416666666665,14.399916666666668,14.83475,14.436166666666667,14.249833333333333,14.274833333333335,14.288166666666669,13.408916666666668,13.8775,14.27966666666667,14.307416666666667,14.451416666666669,13.221545454545453,15.494083333333334,14.502583333333334,13.0298,14.073500000000001,15.26,14.397999999999998,14.258833333333335,14.241250000000003,14.796545454545454,14.544181818181817,14.32575,14.196083333333334,14.310916666666664,14.460916666666668,14.35858333333333,14.514166666666668,13.976416666666667,14.094750000000003,14.122916666666669,14.157666666666671,14.075583333333332,14.58441666666667,14.366583333333333,13.947750000000001,15.225499999999998,14.948166666666665,15.306666666666667,13.83741666666667,14.03975,14.638583333333335,14.638545454545458,13.72409090909091,14.94925,14.68925,14.297249999999998,14.26025,14.103166666666668,14.381750000000002,14.740083333333333,14.516999999999998,13.916909090909092,13.846272727272726,14.424750000000003,14.715750000000002,14.276666666666669,14.642916666666665,14.001583333333336,15.006916666666669,14.685833333333333,14.851666666666667,14.699333333333334,14.804083333333336,14.817416666666666,14.468833333333334,14.626166666666668,14.063499999999998,14.94833333333333,13.470545454545453,15.313583333333332,14.666333333333332,15.143583333333334,14.76375,14.838416666666665,14.979666666666668,15.095833333333331,15.346666666666666,14.658249999999997,14.586166666666669,15.323416666666667,15.874999999999998,15.461583333333332,15.772499999999999,15.019166666666669,14.687166666666664,15.501916666666668,14.267583333333333,14.838999999999997,15.063666666666668,14.625500000000002,14.723916666666666,14.701,14.876083333333332,15.061583333333331,15.047583333333334,14.554416666666667,15.116583333333333,14.362749999999998,15.140083333333335,15.401166666666667,15.615249999999996,14.395000000000001,14.375916666666667,14.872916666666669,15.203000000000001,15.279272727272724,16.11145454545455,14.561416666666668,15.368916666666669,14.66375,15.378166666666667,16.122916666666665,15.37641666666667,15.214416666666667,14.681249999999999,16.05675,14.827416666666666,14.792250000000001,15.374166666666667,16.38891666666667,15.660833333333336,15.583499999999999,15.397083333333333,15.709916666666663,15.266416666666666,16.192583333333335,15.363750000000001,15.433583333333331,16.031833333333328,15.551166666666665,15.614749999999999,15.802583333333333,15.376499999999998,15.140916666666667,15.9965
