1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
15.254333333333333,15.48925,15.457916666666664,16.038,15.76491666666667,15.294916666666666,15.470333333333334,15.703000000000003,16.1995,15.952083333333334,15.916666666666664,15.466249999999997,15.962583333333336,15.550666666666665,15.843583333333335,15.764250000000002,16.133,15.54125,15.524416666666667,15.390666666666668,15.845666666666666,15.352166666666667,15.085666666666663,15.596909090909088,15.720750000000002,16.112363636363636,15.727833333333335,15.517916666666665,15.98475,15.922666666666666,15.755999999999995,15.541363636363634,15.629583333333334,15.3575,15.660583333333333,14.995083333333335,15.602583333333333,15.431,15.434833333333332,15.965833333333336,15.734250000000001,15.316583333333334,15.726583333333332,16.098666666666663,15.925666666666666,15.707916666666668,14.964000000000004,15.404250000000003,15.454666666666666,15.280000000000001,15.37375,15.230333333333332,15.84675,15.930250000000003,15.8925,15.701416666666669,16.06025,15.823636363636364,15.987250000000003,15.800749999999999,15.618916666666669,16.102083333333336,16.231166666666667,16.245,15.826749999999999,15.881916666666664,16.033749999999998,15.695083333333331,16.109833333333334,15.950916666666666,16.940416666666664,15.868272727272727,16.110500000000002,16.495090909090912,16.311750000000004,16.427333333333333,16.230833333333337,17.09827272727273,15.893,15.861636363636363,16.43916666666667,16.005083333333335,16.364333333333335,16.26216666666667,16.138833333333334,16.384750000000004,15.672583333333334,16.262333333333334,16.556083333333333,16.1035,16.228583333333333,16.07166666666667,16.56866666666667,16.149833333333337,15.83041666666667,16.151500000000002,16.370833333333337,15.857250000000002,15.540666666666667,15.722916666666668,15.841833333333332,15.958833333333331,16.155,16.513916666666667,16.281833333333328,16.138083333333334,17.01983333333333,16.058916666666672,16.00733333333333,16.31125,16.14175,15.743583333333333,16.050250000000002,15.635250000000001,15.786416666666668,17.1381,16.74491666666667,16.434499999999996,16.256333333333334,15.704363636363636,15.951999999999998,16.453916666666668,16.571916666666667,16.515000000000004,16.19891666666667,16.237083333333334,16.226416666666665,17.204181818181816,16.831833333333332,16.71991666666667,16.52625,16.734666666666666,16.472166666666666,16.394666666666666,16.47625,16.660818181818183,16.80933333333333,16.773333333333333,16.54041666666667,16.082083333333333,16.655916666666666,16.87633333333333,17.5485,17.147916666666667,16.91783333333333,16.64916666666667,16.623500000000003,16.975416666666668,16.87475,16.925833333333333,16.712666666666667,16.539416666666664,16.956333333333333,16.6765,16.621083333333335,16.605583333333332,16.128285714285713
