1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
20.9145,21.628636363636364,21.303166666666666,20.594583333333333,20.90216666666667,20.475083333333334,20.79881818181818,20.6915,21.165333333333333,20.926800000000004,21.34,21.467916666666667,21.4055,21.480416666666667,21.48816666666667,21.606583333333333,21.62766666666667,21.03572727272727,21.13327272727273,20.72675,21.274833333333333,21.614833333333337,21.04825,20.92625,21.16191666666667,21.046249999999997,21.049583333333334,21.212416666666666,21.395166666666665,21.849083333333336,21.894666666666666,21.78325,21.58983333333333,21.54641666666667,21.837,21.363,20.73509090909091,21.14416666666667,21.81641666666667,22.110500000000002,21.00583333333333,21.594333333333328,21.35025,20.928416666666667,21.01158333333333,20.900083333333335,21.570000000000004,21.050416666666667,21.419,21.723166666666668,21.865083333333335,21.221166666666665,21.361583333333332,21.21275,20.799500000000002,21.46966666666667,21.401833333333332,21.487583333333333,21.389916666666668,21.548666666666666,21.557916666666667,21.832000000000004,21.837999999999997,21.794749999999997,21.649083333333333,20.565499999999997,22.002250000000004,21.54325,21.351166666666668,21.704333333333334,21.3355,21.67941666666667,21.360333333333333,21.3455,21.672749999999997,22.018583333333336,22.2055,21.47436363636364,20.730416666666667,21.075454545454548,21.62325,21.238454545454545,21.11818181818182,21.72191666666667,21.223833333333335,21.412545454545455,21.413833333333333,21.987250000000003,21.78408333333333,22.094083333333334,21.723583333333334,21.873454545454546,21.751416666666668,22.21366666666667,21.537000000000003,21.858083333333337,22.051666666666666,22.109454545454547,22.019000000000002,21.9815,22.191833333333335,22.09866666666667,22.229250000000004,21.768416666666667,21.30458333333333,21.794916666666666,21.447166666666664,22.109666666666666,21.578166666666664,21.807083333333335,21.452249999999996,21.42283333333334,21.7495,21.82133333333333,21.904999999999998,22.110583333333334,21.838833333333337,21.40908333333333,21.594916666666666,22.04383333333333,22.36975,21.663083333333333,22.197583333333338,21.721333333333334,22.3605,21.536166666666663,21.907166666666665,21.754833333333334,21.85308333333333,21.25016666666667,22.349666666666668,22.12183333333333,21.75672727272727,22.26675,22.634,21.815916666666666,21.758583333333334,21.69109090909091,22.20716666666667,21.658916666666666,21.734545454545454,22.130166666666664,21.69141666666667,22.207833333333337,22.12708333333333,22.2915,21.8135,22.135090909090913,22.683833333333336,22.143666666666665,21.917083333333334,22.40325,21.967666666666663,21.83741666666667,22.508916666666664,22.55366666666667,22.462,22.454750000000004,22.23166666666667,23.18790909090909,22.504666666666665,22.456166666666665,22.56533333333333,23.1755,22.749,22.569727272727274,22.71890909090909,22.349166666666665,22.998,22.595333333333333,22.663,22.9379,22.38716666666667,22.84358333333333,22.601375
