1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
12.470857142857142,14.554083333333333,14.645833333333336,13.921363636363639,13.819249999999998,13.904916666666665,14.838636363636361,15.01858333333333,15.60509090909091,15.11809090909091,14.148166666666667,15.747750000000002,14.963583333333334,15.987083333333333,15.274666666666668,14.4045,14.740166666666662,14.972583333333333,14.680909090909092,15.41175,14.98475,14.988750000000001,15.058916666666667,15.329583333333332,14.735916666666668,14.862583333333333,14.848333333333334,15.312916666666666,15.108083333333335,15.239909090909093,14.800666666666666,14.051416666666666,14.4585,14.745750000000001,14.958333333333336,14.146333333333333,14.979166666666664,15.013250000000001,14.835181818181816,15.126916666666668,15.373749999999996,14.991750000000001,14.673083333333333,15.080363636363636,14.959083333333334,14.78425,14.770583333333335,15.086500000000001,14.6505,14.175333333333333,14.799083333333334,14.360749999999998,14.6045,14.277090909090909,15.17675,14.809583333333334,15.35866666666667,15.475181818181818,14.995916666666666,14.472999999999999,14.89025,15.097545454545456,15.229749999999997,15.781818181818183,15.2555,14.802666666666669,14.477166666666667,14.799749999999998,15.090583333333333,15.173833333333333,14.8185,15.513833333333336,14.726166666666666,14.871333333333334,14.956000000000001,16.066,15.257666666666665,14.623249999999999,14.899583333333332,15.012166666666667,15.408916666666668,15.254166666666665,15.6185,15.05358333333333,14.93008333333333,16.22566666666667,14.945916666666667,14.816,15.054500000000003,15.456333333333333,15.224583333333333,15.187083333333334,14.881999999999998,15.461416666666667,15.173166666666669,15.734000000000004,15.363833333333334,15.812750000000001,14.976583333333336,15.241833333333332,15.452416666666666,15.607166666666664,16.063000000000002,16.25409090909091,15.469916666666668,15.777833333333334,15.378333333333332,15.450818181818182,15.453000000000001,16.062250000000002,15.329083333333335,15.259083333333331,14.854083333333335,15.224583333333335,15.473249999999998,15.293,15.08025,16.07675,15.98975,15.446750000000002,15.990083333333333,16.165249999999997,15.905583333333334,15.102333333333332,14.936916666666663,15.687166666666664,15.77925,15.29175,15.947416666666667,15.150250000000005,15.254666666666667,15.673916666666669,15.649416666666667,15.641083333333336,15.695833333333331,16.179000000000002,15.921636363636361,16.275500000000005,15.54025,14.993083333333331,14.96908333333333,15.385500000000002,15.970583333333336,15.807916666666669,15.400666666666666,16.810916666666667,16.355,16.012416666666667,16.125083333333336,15.754916666666665,15.809083333333332,15.267416666666668,16.232166666666668,15.627333333333333,16.05891666666667,16.029416666666666,15.664083333333332,16.238083333333332,16.244333333333334,15.611666666666666,16.31875
