1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
14.751291666666667,15.021125000000003,15.038874999999999,15.39375,15.168708333333333,14.734125,15.024708333333335,15.142416666666668,15.618869565217391,15.186391304347827,15.41816666666667,15.024625,15.443416666666666,14.947695652173914,15.272875,15.2305,15.019874999999999,15.132541666666667,14.984875000000002,14.919333333333332,15.265260869565214,15.261913043478263,14.729125000000002,15.296727272727276,15.106000000000002,15.253913043478262,15.20825,14.949208333333333,15.374791666666667,15.403208333333334,15.097666666666667,15.150434782608697,15.427625,15.011583333333334,15.195666666666666,14.599818181818183,15.071347826086955,14.810090909090912,15.070500000000001,15.626875,15.277291666666665,14.643782608695656,15.160208333333332,15.616624999999999,15.244583333333333,15.269782608695653,14.822250000000002,14.875708333333334,15.055000000000001,14.818375000000001,14.841478260869565,15.015625,15.307291666666666,15.058708333333334,15.230666666666664,15.430166666666667,15.622041666666666,15.56460869565217,15.381625,15.377625,14.914333333333333,15.298583333333333,15.669458333333333,15.685125,15.160541666666665,15.575625,15.724833333333335,15.047583333333334,15.444291666666667,15.604083333333335,16.06,15.499608695652173,15.641458333333334,15.80886363636364,15.741833333333334,15.914708333333332,15.722708333333335,16.089782608695653,15.224708333333334,15.24208695652174,15.759458333333333,15.64291666666667,15.466666666666669,15.789500000000002,16.020083333333336,15.84325,15.170041666666668,15.761708333333333,16.102521739130434,15.527565217391302,15.778374999999999,15.605833333333335,15.959791666666668,15.559782608695654,15.357083333333335,15.712208333333335,15.565333333333335,15.382083333333334,14.916347826086957,15.559956521739132,15.553916666666666,16.08795652173913,15.613541666666668,15.824625,15.837375,15.854375000000003,16.055833333333336,15.606041666666668,15.644166666666665,15.973166666666666,15.510041666666666,15.414541666666665,15.853958333333333,15.732166666666666,15.468541666666667,16.140545454545453,15.997695652173913,15.680250000000001,15.621125,15.140434782608697,15.753347826086953,15.878041666666668,16.112083333333334,15.795750000000004,15.42473913043478,15.961583333333335,16.196541666666665,16.409695652173916,16.31929166666667,16.22908695652174,16.186374999999998,16.08275,15.8055,15.975916666666665,16.017,16.566043478260873,16.410124999999997,15.937541666666666,16.347478260869565,15.656041666666667,16.018708333333333,16.494958333333333,16.816875,16.40573913043479,16.298833333333334,16.26245833333333,16.481041666666666,16.234250000000003,16.582375,16.094583333333333,16.306875,16.276782608695655,16.196708333333333,16.391041666666666,16.053375,16.24829166666667,15.514866666666666
