1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
12.49378947368421,13.849416666666668,13.946041666666668,13.185,13.139833333333334,13.211500000000001,14.022217391304348,14.471499999999997,14.964913043478266,14.495739130434785,13.467875,15.004624999999999,14.301916666666665,15.218708333333334,14.588833333333334,13.746041666666665,14.08375,14.277041666666669,13.87395652173913,14.734166666666667,14.314541666666665,14.251416666666666,14.158043478260872,14.672125,14.041041666666667,14.155499999999998,14.157333333333334,14.657958333333333,14.421166666666664,14.352869565217391,14.097500000000002,13.335041666666667,13.7665,14.01925,14.252749999999999,13.460041666666667,14.276458333333332,14.332041666666669,13.857545454545454,14.628173913043472,14.696916666666667,14.326041666666667,13.986125000000001,14.469636363636367,14.266666666666666,14.051,14.046208333333334,14.363041666666666,13.944875000000001,13.467166666666666,14.07520833333333,13.654416666666664,13.892708333333333,13.54986956521739,14.470416666666667,14.093291666666666,14.66075,14.732217391304347,14.334958333333333,13.784041666666667,14.180708333333333,14.247521739130432,14.521708333333331,15.066608695652178,14.5775,14.102375,13.828458333333332,14.096083333333333,14.391666666666666,14.478521739130436,14.121041666666665,14.835041666666667,14.004374999999998,14.149625,14.246708333333332,15.202565217391305,14.528583333333335,13.886041666666666,14.125208333333333,14.277166666666666,14.707500000000001,14.563541666666667,14.949458333333334,14.355083333333331,14.442086956521742,15.544541666666667,14.255708333333336,14.133125000000001,14.329333333333333,14.929,14.509125000000003,14.49725,14.1845,14.726750000000001,14.484208333333333,15.024041666666667,14.657416666666668,15.061625000000001,14.284291666666666,14.561291666666667,14.742166666666668,14.944458333333335,15.303869565217388,15.465739130434782,14.831541666666666,15.083458333333333,14.675458333333333,14.706130434782608,14.745624999999999,15.305260869565219,14.60191304347826,14.542708333333332,14.165749999999997,14.492833333333332,14.732291666666667,14.610750000000001,14.395416666666668,15.374791666666667,15.338916666666668,14.751416666666666,15.296416666666667,15.461291666666668,15.201374999999999,14.276347826086964,14.233041666666665,15.015875,15.118958333333333,14.624249999999998,15.272916666666665,14.436666666666667,14.553791666666667,15.008375000000001,14.982625,14.963291666666668,15.026458333333332,15.450833333333335,15.279173913043481,15.571416666666666,14.817875,14.258333333333333,14.279458333333332,14.720083333333335,15.292458333333334,15.067541666666665,14.689875,16.081166666666665,15.649833333333333,15.329708333333334,15.402916666666668,15.071666666666667,15.122291666666667,14.577,15.548875,14.909875,15.335291666666668,15.552000000000001,14.897541666666667,15.551666666666668,15.523249999999999,14.692956521739132,15.8074
